ID,RULES,SEVERITY,STATUS,EFFORT,INTRO HASH,INTRO NAME,INTRO DATE,FIXED DATE,FIXED NAME,FIXED HASH
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
380,Unused import,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
291,Reimport,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
291,Reimport,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
291,Reimport,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
291,Reimport,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
14,Docstrings should be defined,MAJOR,CLOSED,5,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
386,Bad continuation,MINOR,CLOSED,5,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
386,Bad continuation,MINOR,CLOSED,5,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
386,Bad continuation,MINOR,CLOSED,5,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
358,Too many instance attributes,MINOR,CLOSED,120,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
305,__init__ method from base class is not called,MINOR,CLOSED,20,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
354,Too few public methods,MINOR,CLOSED,60,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
53,Lines should not end with trailing whitespaces,MINOR,CLOSED,1,a15b7c5b,Daniel Imberman,2018/4/22,2018/6/3,Craig Rodrigues,91dd3686
